01/09/2002;310.1428;null;null;01/09/2002;459.5685;01/09/2014;532.1264;01/09/2007;85.7775;01/09/2007;247.0491;01/09/2007;899.8917;null;null;null;null;01/09/2009;79.7279;01/07/2017;1354.4403;null;null;null;null;null;null;01/08/2007;2376.2;01/08/2015;1974.4353;01/11/2001;230.4628;01/09/2007;3280.3694;null;null;01/08/2016;1137.7358;null;null;01/11/2015;389.3405;01/11/2007;2632.6826;
01/09/2003;451.0909;null;null;01/09/2003;767.5502;01/09/2015;772.3014;01/09/2008;62.3664;01/09/2008;334.1249;01/09/2008;1063.1077;null;null;null;null;01/09/2010;203.7815;01/07/2018;924.3524;null;null;null;null;null;null;01/08/2008;2535.752;01/08/2016;799.9343;01/11/2002;635.0375;01/09/2008;3933.6238;null;null;01/08/2017;2530.1184;null;null;01/11/2016;448.5759;01/11/2008;3248.042;
01/09/2004;397.3454;null;null;01/09/2004;830.0312;01/09/2016;527.3848;01/09/2009;52.0933;01/09/2009;263.9465;01/09/2009;567.0642;null;null;null;null;01/09/2011;117.845;01/07/2019;1529.2566;null;null;null;null;null;null;01/08/2009;1292.832;01/08/2017;2271.4878;01/11/2003;1716.7771;01/09/2009;822.9438;null;null;01/08/2018;2753.4946;null;null;null;null;01/11/2009;372.7327;
01/09/2005;290.2231;null;null;01/09/2005;459.5685;01/09/2017;560.1773;01/09/2010;78.1745;01/09/2010;308.2047;01/09/2010;950.0177;null;null;null;null;01/09/2013;86.4473;null;null;null;null;null;null;null;null;01/08/2010;1513.8;null;null;01/11/2004;357.5908;01/09/2010;981.8369;null;null;null;null;null;null;null;null;01/11/2010;1473.9086;
01/09/2006;431.313;null;null;01/09/2006;779.9703;null;null;01/09/2011;49.0114;01/09/2011;214.1589;01/09/2011;393.8555;null;null;null;null;01/09/2014;107.5652;null;null;null;null;null;null;null;null;01/08/2011;784.3299;null;null;01/11/2005;439.416;01/09/2011;290.1706;null;null;null;null;null;null;null;null;01/11/2011;290.5093;
01/09/2007;324.618;null;null;01/09/2007;530.7554;null;null;01/09/2012;58.442;01/09/2012;205.6627;01/09/2012;805.0744;null;null;null;null;01/09/2015;165.0007;null;null;null;null;null;null;null;null;01/08/2012;1774.728;null;null;01/11/2006;552.3146;01/09/2012;229.9501;null;null;null;null;null;null;null;null;01/11/2012;585.2878;
01/09/2008;349.8452;null;null;01/09/2008;733.5959;null;null;01/09/2013;53.9723;01/09/2013;204.7243;01/09/2013;443.6803;null;null;null;null;01/09/2016;125.0796;null;null;null;null;null;null;null;null;01/08/2013;842.6047;null;null;01/11/2007;1435.0145;01/09/2013;373.1399;null;null;null;null;null;null;null;null;01/11/2013;527.9556;
01/09/2009;228.4331;null;null;01/09/2009;368.6422;null;null;01/09/2014;43.0388;01/09/2014;155.7943;01/09/2014;414.9513;null;null;null;null;01/09/2017;169.7054;null;null;null;null;null;null;null;null;01/08/2014;807.3858;null;null;01/11/2008;1327.1299;01/09/2014;72.8167;null;null;null;null;null;null;null;null;01/11/2014;200.6785;
01/09/2010;287.4224;null;null;01/09/2010;574.3901;null;null;01/09/2015;110.5498;01/09/2015;585.2455;01/09/2015;900.4072;null;null;null;null;01/09/2018;100.2543;null;null;null;null;null;null;null;null;01/08/2015;1170.4543;null;null;01/11/2009;366.666;01/09/2015;1045.5928;null;null;null;null;null;null;null;null;01/11/2015;473.2951;
01/09/2011;228.4331;null;null;01/09/2011;408.3808;null;null;01/09/2016;61.4103;01/09/2016;270.4096;01/09/2016;680.7672;null;null;null;null;null;null;null;null;null;null;null;null;null;null;01/08/2016;690.1172;null;null;01/11/2010;429.9811;01/09/2016;303.28;null;null;null;null;null;null;null;null;01/11/2016;565.5618;
01/09/2012;383.5316;null;null;01/09/2012;539.4287;null;null;01/09/2017;54.0038;01/09/2017;358.3722;01/09/2017;867.698;null;null;null;null;null;null;null;null;null;null;null;null;null;null;01/08/2017;2308.3728;null;null;01/11/2011;57.4381;01/09/2017;1543.5214;null;null;null;null;null;null;null;null;01/11/2017;1825.0063;
01/09/2013;342.352;null;null;01/09/2013;636.5669;null;null;01/09/2018;67.8995;01/09/2018;224.6644;01/09/2018;506.1007;null;null;null;null;null;null;null;null;null;null;null;null;null;null;01/08/2018;1229.6007;null;null;01/11/2012;28.8887;01/09/2018;2136.67;null;null;null;null;null;null;null;null;01/11/2018;1768.666;
01/09/2014;290.2231;null;null;01/09/2014;490.646;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;01/11/2013;112.3088;null;null;null;null;null;null;null;null;null;null;null;null;
01/09/2015;414.3507;null;null;01/09/2015;742.8348;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;01/11/2014;18.3047;null;null;null;null;null;null;null;null;null;null;null;null;
01/09/2016;326.8154;null;null;01/09/2016;494.3033;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;01/11/2017;445.1173;null;null;null;null;null;null;null;null;null;null;null;null;
01/09/2017;343.8458;null;null;01/09/2017;612.36;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;01/11/2018;531.8098;null;null;null;null;null;null;null;null;null;null;null;null;
01/09/2018;318.7855;null;null;01/09/2018;503.8956;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;
